T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
22.06666667,40.76333333,21.53,39.46333333,21.1,43.19333333,19.76,43.62666667,17.7,51.38777778,8.13,99.9,17.1,42.28111111,20.43277778,51.82222222,16.79,46.29,7.5,751.65,96.0,6.5,49.5,6.9,30.77229259,30.77229259,90
23.56666667,35.23,21.79,35.59666667,23.63333333,35.62666667,22.89,33.9,20.7,43.12666667,9.566666667,21.43,22.6,36.054,23.29,44.66666667,21.0,38.718,11.0,757.3,72.5,2.0,40.0,6.1,46.6161239,46.6161239,50
22.89,37.12666667,21.89,35.79,23.0,36.4,22.89,34.29,20.7,42.4,15.13,1.26,22.17142857,33.35428571,22.92666667,39.89,20.1,35.33,14.3,759.6666667,58.33333333,3.0,40.0,6.03,12.51526212,12.51526212,70
20.39,39.9,17.13333333,46.2,20.85666667,38.16333333,20.03333333,35.56,18.39,47.045,2.723333333,71.99333333,20.2,30.29,22.0,42.23,19.5,39.59,2.25,764.5333333,94.5,4.0,39.83333333,1.47,19.03677449,19.03677449,60
23.6,48.09666667,22.13333333,48.6,25.6,40.4,22.1,44.69333333,21.29,51.16333333,15.13,19.13333333,21.89,37.4,24.89,42.62666667,20.79,43.4,12.5,749.0666667,74.33333333,6.666666667,40.0,8.0,39.50119173,39.50119173,150
21.0,48.33333333,20.1,47.59,21.46333333,46.63333333,20.32333333,48.82666667,19.1,54.09,10.8,94.56,19.05,49.89,20.58333333,54.86555556,17.7,52.79,10.8,759.55,85.0,8.0,22.5,8.35,39.20696313,39.20696313,40
19.39,37.59,17.26,39.96666667,20.1,37.4,17.73,37.09,18.29,55.66333333,3.4,75.06333333,18.29,32.0,20.79,41.46666667,18.0,39.43333333,3.23,744.7,93.0,5.0,37.83333333,2.22,11.08870645,11.08870645,40
21.2,37.29,18.66666667,39.86333333,21.39,37.59,19.32333333,36.2,18.7,46.33333333,0.966666667,77.46666667,18.6,32.09,21.7,40.52666667,18.29,38.7,0.517,740.5,97.0,1.0,62.0,0.117,32.0225578,32.0225578,60
23.29,35.06,21.89,33.856,23.66,33.08,23.53333333,33.46666667,23.2,37.816,12.6,1.133333333,23.6,29.0,24.53333333,36.33333333,23.2,35.46,9.55,761.95,63.5,4.5,40.0,2.9,11.06091879,11.06091879,200
18.06666667,38.72333333,17.0,37.96666667,18.39,39.23,16.89,36.82666667,16.2,49.77444444,-3.03,90.95666667,15.885,32.20388889,18.53888889,42.94277778,15.7175,40.375,-3.3,763.4333333,91.66666667,1.0,51.66666667,-4.5,33.88271003,33.88271003,20
23.175,35.4975,23.1,33.7,24.0,34.56714286,23.7,34.03,23.2,37.51285714,14.06333333,1.0,23.6,28.39,25.26,35.23,23.0,33.652,10.7,762.1,57.5,5.0,40.0,2.68,5.713363946,5.713363946,100
22.46333333,45.29666667,20.63333333,48.26666667,24.82333333,39.99333333,22.1,41.76,20.5,51.4,13.31083333,40.94916667,21.1,37.32142857,22.57142857,44.59,20.79,45.79,10.6,748.35,85.16666667,6.166666667,30.83333333,8.17,46.97471842,46.97471842,270
21.2,39.79,18.76,43.4,22.0,38.06,21.2,38.32666667,19.29,47.79,9.323333333,44.76666667,20.2,35.73,21.89,41.46666667,19.5,39.86333333,7.53,756.9,74.33333333,2.666666667,24.0,3.2,37.07384113,37.07384113,60
21.03333333,46.0,20.39,43.86333333,22.1,44.82666667,19.39,46.43333333,18.61111111,54.62666667,8.5,88.32666667,18.5,42.00944444,20.51666667,53.23,19.0,50.43333333,8.4,753.5666667,84.66666667,6.666666667,40.0,5.9,17.69686098,17.69686098,30
21.29,34.93333333,19.79,35.89,20.14285714,36.2,18.82333333,35.56,19.0,47.416,-0.933333333,75.2,18.7,27.86,21.79,38.59,18.0,36.72333333,-0.4,755.6,90.5,2.0,62.0,-1.75,47.27862594,47.27862594,70
21.0,39.03,19.6,38.23,22.66,38.418,18.79,35.23,17.29,45.9,7.833333333,58.62333333,19.79,29.63333333,20.77714286,36.49857143,18.0,41.4,7.0,760.15,68.0,5.0,34.5,1.4,43.35178016,43.35178016,50
18.03333333,36.53,16.79,37.4,18.23,37.26,16.79,36.53,16.82571429,59.70428571,0.35,95.9,16.5,31.93944444,19.00625,41.22125,15.89,39.9,-0.817,760.6,83.83333333,2.833333333,61.0,-3.23,46.99584327,46.99584327,220
21.1,37.09,19.6,36.86333333,20.7,37.59,20.13333333,35.82666667,18.0,47.12666667,5.123333333,83.59666667,19.98428571,30.11428571,22.5,39.7,18.37571429,38.34142857,4.62,755.8166667,76.0,1.0,40.0,0.733,49.4575036,49.4575036,100
21.89,45.9,21.66666667,45.13333333,24.13333333,42.0,21.245,44.95,20.56666667,52.76,15.16,30.56666667,20.89,39.06,23.23,47.4,20.53333333,45.59,11.0,749.9,83.0,7.0,40.0,8.2,9.809050825,9.809050825,720
19.89,45.93333333,19.26,44.86333333,19.675,44.47,18.92666667,46.66333333,17.6,56.055,9.69,94.22666667,18.17222222,46.46,17.79,49.755,17.23,49.43333333,9.72,757.3833333,87.5,9.166666667,58.16666667,7.65,38.13303146,38.13303146,50
20.7,44.79,19.39,45.59,21.39,41.98571429,19.56666667,45.69333333,18.04,52.98,10.8,90.16666667,18.1,43.0,20.5,52.9,18.29,47.26,10.6,756.7,90.0,8.0,29.0,9.0,30.84482187,30.84482187,170
20.82333333,37.03,21.3,36.02666667,21.89,35.09,20.79,35.0,19.39,45.62666667,6.3,58.93333333,20.2,30.39,21.89,38.86333333,19.7,35.79,4.5,747.9333333,77.0,7.0,40.0,0.733,14.19578134,14.19578134,60
20.13333333,39.62666667,17.89,41.36,20.7,39.32666667,19.5,36.93333333,18.35666667,53.99333333,-2.03,81.83,18.6,35.39714286,19.89,43.4,18.18,42.02,-1.33,759.9666667,99.33333333,1.0,38.66666667,-1.43,2.392925881,2.392925881,40
21.1,45.9,20.39,43.79,22.0,44.56,19.39,46.29,18.6,54.47611111,8.5,87.39333333,18.5,41.91111111,20.5,52.96,19.0,50.06333333,8.45,753.5833333,84.33333333,6.833333333,40.0,5.9,20.75767188,20.75767188,40
20.92666667,38.79,21.1,35.52666667,21.6,36.29,21.0,34.82666667,18.1,46.12666667,6.033333333,37.3,21.29,27.56666667,21.7,32.4475,19.39,38.76,4.4,768.4666667,72.0,6.0,22.66666667,-0.267,5.635897815,5.635897815,80
19.1,39.16333333,17.6,39.5,19.6,40.5,18.445,38.045,17.0,59.515,-5.433333333,83.76777778,17.6,33.9,19.39,44.86944444,16.79,41.59,-4.43,756.3833333,90.66666667,1.0,63.16666667,-5.78,40.77820873,40.77820873,40
20.0,35.7,17.7,37.16333333,20.5,35.26,19.66666667,33.0,17.82333333,42.73,1.133333333,80.83,19.0,28.2225,20.6,37.46666667,18.2,37.96,0.8,760.5833333,92.0,3.5,45.16666667,-0.367,18.95301644,18.95301644,50
19.7,34.73,18.63333333,35.15666667,20.0,36.2,19.5,33.29,18.1,45.5,-0.633333333,84.62333333,18.35666667,27.2,20.2,35.32666667,17.7,35.79,0.9,761.4,76.0,1.0,21.0,-2.9,43.48501569,43.48501569,90
25.5,50.12666667,25.29,47.2675,26.29,45.85285714,25.79,46.79,24.0,53.645,16.478,39.076,25.1,44.82142857,26.7,49.79666667,24.1,48.9375,18.9,745.8666667,60.66666667,4.333333333,40.0,11.2,48.24741096,48.24741096,110
23.7,31.53,23.32333333,28.72666667,23.29,34.5,23.39,32.5,21.13333333,40.96666667,17.29,1.0,22.6,27.36142857,24.7,36.59,20.6,35.554,16.1,764.8666667,34.16666667,3.166666667,40.0,0.35,13.54651076,13.54651076,120
24.0,40.7,24.39,36.7,24.6,38.59,23.7,39.0,21.6,46.0,20.22666667,1.0,23.6,35.112,23.67142857,40.26714286,22.6,40.56,16.5,755.3,52.0,3.0,40.0,6.6,26.61104236,26.61104236,100
21.39,38.5,18.29,42.26,22.39,38.9,19.89,38.9,19.6,48.7,2.53,65.06333333,20.13333333,33.7,23.29,44.79,20.16666667,43.29,2.7,759.1,95.0,2.0,52.0,2.0,45.43485405,45.43485405,60
20.89,37.9,18.0,41.5,23.2,36.56,19.5,37.09,19.39,46.79,3.156666667,44.73333333,19.39,31.5,22.0,42.53,19.1,39.93333333,3.7,764.1,90.0,3.0,26.0,2.2,22.51365129,22.51365129,40
23.175,37.7225,22.85666667,35.56,23.29,36.59,22.89,34.5075,21.16666667,40.33333333,18.6,1.0,22.23857143,30.05714286,22.82333333,38.43333333,20.2,36.36333333,17.4,759.6333333,47.5,4.0,38.16666667,5.92,32.36262278,32.36262278,120
21.2,37.79,19.2,38.06,20.7,38.82666667,21.29,36.36333333,18.6,52.79,-0.3,84.15666667,19.6,36.22571429,21.85666667,43.12666667,18.1,39.26,1.08,755.8333333,88.83333333,2.166666667,23.83333333,-0.55,28.96177142,28.96177142,40
22.89,42.2,21.42666667,42.16333333,23.46333333,39.4,22.7,39.36333333,21.0,60.93333333,13.22666667,21.59666667,21.29,36.29,23.89,44.0,20.6,41.5,13.4,751.55,68.83333333,2.0,40.0,7.78,16.64707115,16.64707115,60
21.1,50.86333333,20.5,46.09,21.46333333,44.46,19.7,46.22333333,19.39,54.94444444,11.39,66.72666667,18.87888889,40.78,21.0,47.13277778,18.89,46.93333333,10.9,747.9666667,73.0,7.666666667,40.0,6.1,16.66027935,16.66027935,160
23.29,39.46666667,21.1,40.42,25.7,37.79,23.6,36.29,23.0,45.66,8.39,46.96333333,23.42666667,32.79,25.89,39.95571429,22.7,38.4,8.57,761.5,97.0,1.0,44.33333333,8.1,13.00472365,13.00472365,80
21.89,38.99666667,21.03333333,36.93333333,23.73,34.52666667,20.2,37.9,19.7,50.36333333,12.19666667,3.433333333,19.66666667,30.35666667,22.79,37.9,19.42666667,38.0,10.6,759.95,63.0,6.0,40.0,3.8,33.78136774,33.78136774,600
19.63333333,37.8,17.92666667,38.82666667,20.29,37.09,20.29,35.76,18.18571429,50.13428571,1.163333333,66.16333333,18.79,37.19428571,19.79,44.2,17.7,40.06,1.58,750.8333333,76.0,4.333333333,22.33333333,-2.23,20.03953547,20.03953547,40
21.46333333,38.83333333,19.56666667,40.26,21.7,37.2,20.5,37.2,19.5,43.93333333,9.19,42.63,20.16666667,37.7,23.5,40.62666667,19.5,37.9,8.3,756.05,81.5,3.5,40.0,5.3,45.46225688,45.46225688,140
20.89,40.79,19.66666667,42.56666667,22.1,37.93333333,20.2,38.4,20.0,47.44285714,12.36666667,23.16666667,21.1,35.72571429,22.39,41.16333333,20.5,39.9,9.47,750.3833333,70.33333333,4.166666667,37.5,4.32,27.90894894,27.90894894,70
19.39,38.29,16.23,42.5,20.03333333,37.15666667,19.49666667,36.76666667,17.82333333,48.72666667,4.73,54.43333333,18.26,33.1,19.5,40.13333333,17.625,40.3925,4.5,745.2833333,67.5,8.0,40.0,-1.02,36.02752589,36.02752589,200
25.39,42.83333333,24.39,42.13333333,26.718,39.656,26.1,42.26,23.56666667,48.4,17.1,29.15,24.2,40.36333333,25.6,49.0,23.6,44.42857143,18.6,753.1,67.0,3.0,40.0,12.3,41.04258241,41.04258241,60
21.7,42.59,21.1,41.4,23.1,43.0,20.39,42.9,20.2,46.59,5.76,74.43333333,19.02222222,37.92222222,21.7,49.91666667,19.1,46.79,6.13,743.0,79.33333333,8.0,27.33333333,2.77,18.85167714,18.85167714,50
22.73,35.86333333,23.5,32.53,22.89,35.93333333,23.0,34.21875,20.2,42.26,20.0,1.0,22.39,29.73857143,21.29,38.03,20.29,37.49,16.9,761.4333333,40.66666667,4.833333333,40.0,3.47,20.98890545,20.98890545,60
21.0,39.29,18.29,43.46666667,22.0,36.7,21.5,36.4,19.79,47.79,7.156666667,49.4,20.14,31.89,21.79,41.43,20.2,39.66333333,5.85,764.55,95.0,1.5,20.5,5.05,32.90982589,32.90982589,90
21.5,38.09,19.5,40.46666667,21.79,37.62666667,20.79,38.0,19.56666667,44.36333333,9.666666667,44.9,19.85666667,35.49,22.79,41.39333333,19.6,38.2,8.53,755.8,83.33333333,5.0,40.0,5.8,31.65893364,31.65893364,110
19.6,36.86333333,18.46333333,36.46666667,19.7,36.834,18.39,35.0,17.5,39.95571429,1.26,86.73,17.2,30.29,19.15,38.2675,17.412,36.218,2.85,760.85,87.5,2.5,22.0,0.95,45.93073798,45.93073798,700
22.5,39.2,19.39,44.2,23.39,39.5,19.7,40.59,20.0,50.29,5.933333333,70.8,21.0,40.43333333,22.96333333,47.79,20.0,43.79,6.33,749.65,94.33333333,5.833333333,37.33333333,5.48,15.92534712,15.92534712,60
22.1,40.09,21.2,39.56,20.56666667,41.7,19.85666667,43.26,19.39,51.82666667,0.533333333,94.53,18.7,41.7,20.1,49.66333333,17.89,47.29,1.05,762.25,96.0,2.0,31.5,0.5,33.4025302,33.4025302,50
22.1,46.2,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.585,9.566666667,99.9,18.81222222,46.12055556,20.79,56.005,18.2,52.5,9.4,758.7,94.5,6.5,64.0,8.55,44.03897452,44.03897452,40
20.2,37.4,18.7,37.76,20.39,36.59,19.76,35.16333333,18.2,44.7,6.4,65.75,18.51428571,32.15,19.79,39.76,17.89,38.5,4.58,754.35,68.83333333,1.0,24.16666667,-0.75,28.8276457,28.8276457,50
20.79,36.12666667,19.29,36.03,21.06666667,36.16333333,19.79,34.23,18.11428571,43.95571429,8.396666667,35.26666667,18.7,28.39,19.7,35.62666667,18.0,37.79666667,5.67,752.3833333,49.16666667,2.0,40.0,-4.18,43.23153542,43.23153542,50
20.32333333,39.5,18.1,41.09,21.2,40.645,19.79,38.2,18.46333333,58.43,-2.0,81.9,19.0,38.9,20.2,45.7,18.26428571,44.34285714,-1.0,760.0,98.0,2.0,37.0,-1.3,47.47348174,47.47348174,40
19.56666667,39.66333333,18.03333333,39.16333333,20.82333333,40.06,18.03333333,35.73,17.56666667,50.16333333,3.133333333,76.03,17.39,31.29,19.79,39.06,17.5,37.36333333,2.2,748.6,93.0,2.0,28.0,1.1,22.32106159,22.32106159,590
19.96333333,38.5,19.2,37.66333333,20.2,36.9,20.5,35.66333333,18.0,48.536,5.433333333,32.69666667,19.20857143,31.04285714,20.73,40.13333333,17.89,36.19333333,5.08,750.9666667,53.5,7.166666667,40.0,-3.75,14.54222325,14.54222325,100
21.1,39.76,20.5,39.7,21.85666667,37.46666667,19.945,38.59,19.39,44.7,14.66666667,16.69666667,20.29,34.0,21.26,40.0,19.73,38.03,9.9,756.5,71.5,2.0,25.0,4.95,32.72640693,32.72640693,30
22.79,41.79,21.79,41.09,21.89,43.09,19.29,46.76666667,19.39,58.69666667,3.895,61.34,19.66666667,42.56666667,19.7,45.79666667,16.89,42.06666667,3.75,749.3,70.0,9.0,40.0,-1.25,3.247495939,3.247495939,120
21.5,41.56,18.89,45.76,20.89,38.9,20.89,37.29,18.82333333,47.12666667,4.726666667,60.23,20.79,29.46333333,23.06666667,39.73,19.6,38.36333333,4.7,764.6333333,89.0,3.0,60.33333333,2.97,8.236391889,8.236391889,60
22.29,34.7225,19.6,37.09,23.42666667,36.93333333,22.39,32.9,20.7,41.79,4.19,32.19333333,22.12857143,34.7,23.6,40.7,20.5,39.59,4.47,763.3,81.0,2.0,40.0,1.43,3.172443819,3.172443819,50
21.5,39.5,20.39,39.43333333,21.13333333,39.4,20.175,38.4,18.29,51.42222222,4.8,88.7,19.03333333,35.74111111,22.19944444,41.535,18.16666667,38.76,3.7,731.1,95.0,5.0,20.0,2.9,16.36494147,16.36494147,100
22.79,39.29,20.675,40.0675,24.5,37.79,22.89,37.09,20.5,41.094,9.164285714,32.70714286,23.5,35.438,24.2,39.9,22.7,39.78125,9.08,760.1666667,81.83333333,1.166666667,38.0,6.03,38.6000246,38.6000246,40
22.23,35.23,18.79,38.7,21.39,35.5,21.96333333,32.79,18.79,59.6,1.79,64.46333333,20.7,27.82333333,22.6,41.12666667,19.85666667,37.76,1.3,763.8666667,91.0,2.0,53.33333333,0.0,7.816736191,7.816736191,50
23.1,38.59,22.5,36.62666667,23.1,36.79,22.5,37.7,20.32333333,49.36333333,15.53333333,8.963333333,20.79,36.82142857,23.79,41.29,19.79,38.59,14.6,760.5333333,67.66666667,3.666666667,40.0,8.63,36.06537122,36.06537122,120
21.6,35.4,19.13333333,37.4,21.1,35.32666667,21.6,34.06,18.89,40.53,-2.2,69.89333333,20.13333333,28.0,22.2,39.59,18.29,38.86333333,-1.58,763.35,95.33333333,1.0,52.0,-2.18,6.359788461,6.359788461,60
20.0,44.595,19.1,43.425,19.89,44.9,19.7,43.5,17.79,51.0,7.69,77.19666667,18.07777778,39.47666667,18.5,47.01133333,17.1,44.23,7.0,743.5,81.0,8.0,40.0,3.9,25.55848919,25.55848919,60
20.6,34.93333333,16.89,40.02666667,21.23,34.82666667,19.6,32.33333333,18.92666667,42.29,0.033333333,65.19333333,20.1,26.42666667,21.39,36.52666667,19.39,37.56666667,0.25,766.0,89.5,2.0,61.5,-1.35,46.44773939,46.44773939,40
21.0,40.09,19.39,41.7,20.6,38.46666667,19.6,39.46666667,19.2,49.09666667,8.3,86.9,18.5,35.79,20.82333333,46.96666667,17.89,40.53,8.5,750.0833333,92.33333333,8.833333333,29.16666667,7.33,4.411952686,4.411952686,40
21.2,42.29666667,21.39,41.53,22.0,38.59,20.89,39.46333333,20.2,65.545,14.39,14.854,21.2,37.0,21.84,40.845,20.79,43.9,9.53,754.6,74.0,2.0,21.33333333,5.07,43.25360245,43.25360245,160
20.89,37.23,19.42666667,36.93,21.245,36.645,19.82333333,35.03,18.2,44.7,9.39,36.53,18.76428571,29.19714286,19.76,36.46666667,17.89,35.66,6.0,752.8,45.0,2.0,40.0,-5.1,34.61991909,34.61991909,40
24.56727273,51.36354545,23.86756757,49.99441441,27.10645455,45.33727273,23.87567568,48.04216216,22.79324324,53.48209459,20.53135135,34.24,23.72837838,45.11425676,24.60990909,52.76636364,23.22263636,49.62727273,14.6,749.8333333,93.83333333,3.5,37.66666667,13.6,13.63677254,13.63677254,50
20.7,37.7,18.82333333,38.32666667,22.0,36.356,18.92666667,36.23,17.29,45.59285714,3.23,73.45666667,18.79,30.0,20.52,37.42,17.79,41.29,4.03,759.6333333,82.0,3.666666667,40.0,1.17,4.998168431,4.998168431,50
19.79,41.06,17.92666667,41.9,20.29,40.7,18.6,40.2,18.05,59.32,2.326666667,91.69,19.39,39.0,21.38444444,46.38166667,17.79,44.29,2.43,752.5333333,87.66666667,6.333333333,34.33333333,0.567,42.2469811,42.2469811,60
19.89,42.93,19.0,42.4,20.7,44.43333333,17.99666667,44.06,17.52222222,53.89833333,4.5,99.8,17.0,39.79,19.68888889,52.51722222,16.89,49.82666667,4.87,754.2333333,93.33333333,4.0,31.33333333,3.87,18.13072839,18.13072839,350
23.6,41.93333333,21.5,43.612,24.5,39.79,23.32333333,40.0,21.05714286,50.82142857,8.426666667,46.86,23.2,41.82666667,24.68,45.218,22.39,42.254,9.3,749.0,93.5,2.5,40.0,8.3,40.26215335,40.26215335,50
20.6,35.5,18.6,37.29,19.89,37.29,18.35666667,35.5,18.63333333,41.12666667,-1.426666667,84.02666667,18.6,29.79,21.32333333,42.32666667,17.89,38.86333333,-0.167,755.1666667,87.66666667,4.666666667,62.66666667,-1.97,21.3452313,21.3452313,50
23.6,40.09333333,20.7,43.29666667,24.96333333,37.83333333,23.46333333,38.56333333,19.68,41.094,6.123333333,43.06666667,22.92666667,35.09,24.1,43.32428571,22.6,44.76,6.13,757.0666667,96.0,1.0,24.33333333,5.57,5.75900909,5.75900909,50
22.39,34.59,19.73,37.0,23.53333333,37.03,22.46333333,32.86333333,20.79,41.82666667,4.5,29.43,22.2,34.5,23.7,41.13714286,20.5,39.53,5.23,763.3,77.83333333,2.166666667,40.0,1.7,5.635281128,5.635281128,50
20.89,41.7,19.1,44.29,21.5,38.79,19.7,40.7225,19.29,45.79,13.13,45.16666667,20.0,36.79,21.29,42.5,19.6,40.62666667,13.8,752.5,73.0,7.0,27.0,9.0,13.71498089,13.71498089,60
20.32333333,33.36333333,18.5,33.36,19.76,34.79,18.92666667,31.52333333,19.03333333,87.73,1.863333333,45.56666667,20.2,29.26333333,21.42666667,36.16333333,18.2,36.36333333,2.3,760.4333333,66.0,5.333333333,40.0,-3.43,45.74308601,45.74308601,50
23.6,42.93,25.81,38.02142857,24.79,39.4,23.76,41.76,21.29,49.9,15.2,32.54,23.17142857,39.30571429,23.6,44.03,22.35666667,43.79,10.0,757.225,99.25,1.0,24.25,9.93,22.32764981,22.32764981,90
21.29,37.26666667,18.79,40.4,22.79,37.2,19.29,37.59,19.1,43.2,6.76,54.82666667,19.1,33.59,21.29,44.66333333,19.2,41.52666667,5.1,757.85,96.0,1.0,40.0,4.45,46.20949751,46.20949751,80
20.7,36.9,19.0,37.06,20.5,37.2,19.6,35.09,19.16,64.014,1.6,64.22666667,18.736,34.96,20.42666667,43.63333333,17.7,39.4,2.2,750.5666667,78.33333333,3.333333333,22.33333333,-1.2,14.65239533,14.65239533,50
21.23,43.66,19.5,42.16333333,20.7,41.79,19.39,37.9,17.81222222,49.61444444,4.19,89.83333333,19.1,36.06947368,21.5,42.83611111,17.92666667,39.62666667,3.4,738.6,88.0,3.0,64.0,1.6,47.1516217,47.1516217,110
18.89,39.0,17.63333333,39.32666667,18.92666667,39.29,17.6,38.23,17.03333333,48.62666667,-5.438888889,85.56333333,17.16666667,32.9,19.39,45.4,16.39,41.7,-5.0,758.9,91.0,1.0,61.0,-6.2,29.38638886,29.38638886,40
21.29,41.29,18.29,45.43333333,23.6,39.5,21.42666667,38.43333333,20.5,46.7,3.626666667,55.73,20.79,35.09,22.7,44.16333333,20.39,46.09,1.45,753.85,99.0,1.0,2.0,1.35,42.80216834,42.80216834,50
21.39,39.93,18.6,43.93,22.2,38.4,20.56666667,37.09,19.39,48.245,6.045,59.59,20.42666667,38.5,22.29,44.6,19.6,42.06,5.95,756.45,86.5,1.5,42.5,3.85,17.12951232,17.12951232,40
22.32333333,38.82666667,19.29,43.76,23.29,39.29,19.66666667,40.16333333,20.0,50.0,5.8,70.83333333,21.03333333,40.76666667,22.79,47.29,20.1,44.0,6.3,750.55,88.5,6.5,40.0,4.55,18.5294676,18.5294676,40
23.39,44.9,22.0,44.834,24.6,41.5,23.39,43.2,22.71285714,52.58571429,13.0,35.49333333,22.934,40.112,23.5,48.89714286,22.53333333,44.46666667,13.4,758.3,85.0,1.0,40.0,10.9,12.95533973,12.95533973,60
23.2,40.59,21.2,42.05142857,24.73,39.32666667,23.2,38.29,21.15714286,52.2,9.3,41.83333333,23.26,40.52666667,23.76428571,43.79,22.7,43.42,8.53,755.0,90.0,2.0,22.0,6.9,5.278830393,5.278830393,40
22.0,42.13333333,19.1,46.1,24.16666667,39.16333333,22.29,38.0,20.79,52.09,5.9,54.59666667,21.29,34.62666667,22.79,45.036,21.0,43.79,5.35,750.35,90.5,1.0,40.0,3.95,40.41210712,40.41210712,360
20.2,35.4,17.7,37.12666667,20.55,38.59,18.73,34.79,18.2675,50.45,-5.4,78.1,18.82333333,29.73,21.2,41.09,18.16666667,39.9,-3.85,764.45,87.5,1.5,42.0,-5.65,31.17568402,31.17568402,50
23.39,40.9,21.7,41.27714286,24.7,39.29,23.39,38.4,21.2,53.72571429,9.06,33.2,23.29,40.52571429,23.89,45.16333333,22.6,42.79,11.6,755.7666667,76.66666667,2.0,34.33333333,7.57,42.25486167,42.25486167,60
24.6,38.4,24.0,35.96666667,26.13333333,37.5,24.89,35.88,23.76,38.82666667,16.39,3.856,24.2,36.15285714,24.7,41.218,23.1375,39.8175,18.9,751.4,51.0,3.333333333,40.0,8.37,36.63980175,36.63980175,60
23.5,44.29,22.65714286,43.25142857,24.39,40.59,23.5,43.03,22.934,56.44,15.165,14.42,23.1,40.2,23.33,46.218,22.6,44.06,16.3,758.1,64.66666667,2.666666667,40.0,9.5,1.749257615,1.749257615,80
19.6,46.0,18.76,46.0,19.89,45.29,18.445,47.45,17.5,54.51,11.3,79.93333333,17.7,44.89388889,17.7,50.79,17.1,48.76,10.9,755.1666667,81.66666667,9.0,40.0,7.87,22.15913598,22.15913598,50
22.89,45.9,21.1,47.82666667,25.06666667,42.2,23.1,44.0,22.5,47.92857143,12.1,52.36333333,22.79,41.09,23.5,50.73,22.7,47.79,13.2,756.5,93.0,3.5,26.5,12.1,33.4989424,33.4989424,50
23.2,42.46666667,23.6,40.13333333,23.92666667,40.09,23.29,41.22333333,21.1,45.12142857,20.26,1.0,22.89,37.86333333,23.1,42.29,22.6,40.51285714,16.1,751.4,67.0,6.666666667,32.66666667,9.9,11.70944665,11.70944665,50
19.7,40.9,19.03333333,38.23,21.13333333,39.72333333,19.03333333,37.03,17.68888889,52.44888889,4.06,63.3,18.99388889,31.49833333,20.6,37.88055556,17.92666667,39.23,4.4,758.8,66.5,5.5,40.0,-1.35,19.0635192,19.0635192,80
19.42666667,38.06,16.2,42.36,20.35666667,37.59,18.39,35.56,17.56666667,45.76666667,3.73,61.53,18.5,35.73,19.7,42.52666667,17.6,40.5,3.97,746.2666667,71.66666667,8.0,40.0,-0.7,3.508049529,3.508049529,50
22.1,41.86,20.39,43.86,23.29,39.23,22.0,39.9,20.76,45.59,12.55714286,39.62142857,21.1,36.62666667,21.6,41.476,20.5,39.9,10.4,751.6,85.0,3.0,40.0,7.9,30.79599573,30.79599573,80
20.1,44.23333333,18.82333333,39.23333333,21.52857143,37.62142857,18.63333333,35.73,17.39,44.17142857,4.026666667,88.86666667,17.82666667,31.29,19.434,39.2,17.7,40.94,5.33,761.1333333,83.0,4.0,29.0,2.6,26.83897008,26.83897008,610
22.39,42.56,21.7,40.59,22.6,43.32666667,19.1,40.79,19.29,50.7,2.363333333,92.12333333,20.1,39.9,23.16111111,45.87388889,18.89,43.13333333,3.05,738.75,88.0,6.333333333,44.0,1.25,11.06059954,11.06059954,70
21.89,42.7225,19.53333333,43.76,22.79,39.4,21.5,39.82666667,20.96333333,63.36333333,7.333333333,36.96,20.89,35.17,23.29,36.916,20.39,37.32666667,8.5,751.6,72.0,7.666666667,40.0,3.63,46.73525543,46.73525543,50
25.5,37.76333333,25.79,33.2,25.39,36.09,24.5,35.5,22.39,44.76666667,25.76428571,1.0,23.79,33.79,24.89,37.634,22.39,38.29,23.6,751.0333333,37.0,3.0,40.0,8.1,22.09800816,22.09800816,110
17.39,37.53,16.5,37.56,17.79,37.2,16.2,36.4,16.1,51.63277778,1.1,96.76333333,16.1,31.265,20.13333333,41.09,15.5,35.7,0.0,760.7,91.0,2.0,50.0,-1.27,48.31774376,48.31774376,90
22.89,40.32666667,21.1,41.16333333,22.79,39.03,21.82333333,38.93333333,21.04285714,56.51285714,9.03,36.59666667,22.66666667,36.79,23.89,38.97142857,20.7,39.99,11.7,750.8333333,74.0,4.0,35.66666667,7.13,48.50038177,48.50038177,80
19.66666667,36.56,17.7,37.7,20.5,37.5,18.85666667,35.06,18.26428571,53.36857143,-0.633333333,71.63333333,18.7,36.5,19.79,43.79,17.7,41.09,0.35,750.15,82.5,3.5,42.5,-2.35,27.33583286,27.33583286,40
21.2,43.66333333,20.89,41.53,21.0,42.32666667,19.2,44.7,21.61666667,95.80222222,4.9,93.15666667,20.03333333,39.38166667,23.18333333,44.37666667,18.89,41.5,4.83,746.2333333,94.33333333,2.0,22.33333333,3.95,5.589348171,5.589348171,230
22.0,35.9,18.89,38.26,22.6,35.9,21.0,32.4,18.6,44.23,2.06,38.0,20.0,27.2,22.92666667,38.16333333,19.56666667,38.4,2.17,765.8666667,75.66666667,3.666666667,20.0,-1.7,44.62885241,44.62885241,60
